idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
90.0,0.0,136.0,19.0,108.0,33.0,76.0,114.0,-0.06,0.87,0.43,-25.0,-4.0,9.0,ga
88.0,0.0,136.0,20.0,108.0,34.0,73.0,114.0,-0.05,0.87,0.45,-24.0,-2.0,11.0,ga
84.0,0.0,136.0,17.0,105.0,34.0,71.0,111.0,-0.04,0.86,0.47,-22.0,0.0,13.0,ga
80.0,0.0,136.0,17.0,111.0,34.0,76.0,111.0,-0.03,0.85,0.49,-23.0,2.0,14.0,ga
80.0,0.0,136.0,17.0,108.0,34.0,78.0,114.0,-0.01,0.84,0.5,-24.0,4.0,16.0,ga
78.0,0.0,137.0,17.0,111.0,34.0,76.0,111.0,-0.0,0.82,0.53,-25.0,6.0,16.0,ga
76.0,0.0,138.0,20.0,108.0,34.0,78.0,117.0,0.01,0.81,0.55,-22.0,7.0,15.0,ga
76.0,0.0,138.0,21.0,105.0,34.0,73.0,117.0,0.02,0.8,0.57,-15.0,7.0,11.0,ga
72.0,0.0,138.0,21.0,108.0,34.0,76.0,122.0,0.04,0.8,0.58,-7.0,9.0,8.0,ga
72.0,0.0,138.0,21.0,105.0,34.0,81.0,122.0,0.05,0.81,0.57,0.0,10.0,3.0,ga
68.0,0.0,138.0,21.0,108.0,34.0,81.0,122.0,0.04,0.82,0.56,2.0,10.0,-3.0,ga
70.0,0.0,138.0,20.0,108.0,33.0,83.0,122.0,0.04,0.83,0.55,3.0,8.0,-9.0,ga
76.0,0.0,138.0,20.0,108.0,33.0,81.0,122.0,0.03,0.83,0.55,4.0,7.0,-13.0,ga
74.0,0.0,138.0,20.0,105.0,33.0,78.0,119.0,0.01,0.83,0.55,3.0,4.0,-18.0,ga
76.0,0.0,138.0,21.0,102.0,31.0,76.0,119.0,-0.01,0.84,0.55,5.0,3.0,-22.0,ga
74.0,0.0,137.0,21.0,102.0,31.0,78.0,119.0,-0.02,0.84,0.54,3.0,0.0,-24.0,ga
76.0,0.0,138.0,22.0,99.0,31.0,78.0,117.0,-0.04,0.85,0.53,-2.0,-1.0,-25.0,ga
78.0,0.0,138.0,21.0,105.0,31.0,78.0,117.0,-0.06,0.84,0.54,-9.0,-2.0,-24.0,ga
