idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0,12,69,139,46,26,4,51,ka
0,11,69,139,44,26,6,49,ka
0,12,69,139,44,24,4,49,ka
0,12,69,139,44,26,4,49,ka
0,11,69,138,44,26,6,51,ka
0,12,69,138,44,24,8,51,ka
0,12,69,138,41,23,8,51,ka
0,12,69,138,41,23,8,49,ka
0,12,68,138,41,23,8,49,ka
0,12,70,138,41,23,9,51,ka
0,11,69,138,39,23,9,51,ka
0,11,69,138,41,23,9,51,ka
0,11,69,137,41,23,9,49,ka
0,11,69,138,41,26,9,49,ka
0,11,69,138,41,26,8,51,ka
0,11,70,138,41,27,8,51,ka
0,11,69,138,44,27,8,51,ka
0,11,70,138,44,27,6,52,ka
0,11,69,138,44,27,6,51,ka
0,11,68,138,44,27,8,51,ka
0,9,69,138,46,27,8,51,ka
0,9,69,138,47,27,6,52,ka
0,9,68,137,47,27,8,54,ka
0,8,68,137,47,26,6,52,ka
0,8,69,137,49,26,8,49,ka
0,8,69,137,49,26,8,49,ka
0,8,69,137,49,26,8,49,ka
0,8,69,137,49,26,8,49,ka
0,9,69,137,51,26,8,49,ka
0,8,70,137,51,26,6,51,ka
0,9,69,137,49,26,8,51,ka
0,8,69,137,47,26,13,51,ka
0,8,69,137,47,26,11,49,ka
0,9,69,137,47,26,13,51,ka
0,9,69,137,47,26,11,52,ka
0,9,69,137,47,26,9,52,ka
0,9,69,137,46,26,11,59,ka
0,9,70,137,47,26,11,59,ka
0,8,70,137,46,24,9,59,ka
0,8,69,137,46,24,9,57,ka
0,8,69,136,46,24,9,57,ka
0,8,70,137,44,26,4,57,ka
0,8,69,136,44,26,4,64,ka
0,8,69,137,44,26,4,63,ka
0,8,69,137,42,26,6,63,ka
0,8,69,137,46,26,4,63,ka
0,8,69,137,46,26,4,57,ka
0,8,67,137,46,26,4,56,ka
0,8,67,138,46,26,4,56,ka
0,8,67,138,46,26,4,56,ka
0,8,67,138,46,26,4,52,ka
0,8,67,138,46,26,6,54,ka
0,8,67,138,47,24,4,47,ka
0,8,68,138,47,24,4,49,ka
0,8,67,138,47,24,4,49,ka
0,8,67,138,46,26,4,49,ka
0,8,67,138,46,26,4,51,ka
0,9,68,138,47,27,4,51,ka
0,9,67,137,47,26,4,51,ka
0,9,68,137,46,26,4,51,ka
0,9,68,137,46,26,4,54,ka
0,11,68,136,46,29,1,54,ka
0,9,68,136,46,29,3,56,ka
0,9,67,136,46,29,3,56,ka
0,9,67,136,46,29,3,56,ka
0,8,67,136,46,29,4,54,ka
0,8,67,137,46,28,4,52,ka
0,8,68,137,44,27,3,52,ka
0,8,68,136,44,27,3,54,ka
0,9,68,136,46,27,3,54,ka
0,8,68,136,46,27,3,51,ka
0,7,68,136,46,23,4,51,ka
0,8,68,136,46,23,3,51,ka
0,8,68,136,46,23,3,51,ka
0,8,68,136,46,23,3,51,ka
0,9,68,136,46,23,3,52,ka
0,9,69,135,46,20,4,52,ka
0,8,69,135,46,20,6,52,ka
0,8,69,136,44,20,4,51,ka
0,8,69,136,44,20,6,56,ka
0,8,68,136,44,23,6,56,ka
0,8,69,136,44,23,6,56,ka
0,8,68,136,44,23,6,56,ka
0,7,68,137,44,23,6,54,ka
0,7,68,137,44,23,6,54,ka
0,7,68,137,44,23,6,54,ka
0,7,68,137,44,24,4,54,ka
0,7,66,137,44,24,1,52,ka
0,5,67,137,44,24,1,52,ka
0,7,67,137,44,24,1,49,ka
0,5,67,137,44,23,1,49,ka
0,7,67,136,44,23,1,49,ka
0,7,67,136,42,23,1,49,ka
0,7,69,136,42,23,1,51,ka
0,8,68,136,42,23,1,51,ka
0,7,68,136,44,23,1,51,ka
0,8,68,136,44,23,4,51,ka
0,8,68,136,44,23,6,51,ka
0,8,68,136,44,23,4,51,ka
0,8,68,136,44,23,4,51,ka
0,9,68,136,44,27,4,52,ka
0,8,67,137,44,28,3,51,ka
0,8,67,137,44,28,4,51,ka
0,8,67,137,44,28,4,49,ka
0,8,67,137,44,28,4,49,ka
0,8,67,136,44,28,3,47,ka
0,8,67,136,44,28,3,47,ka
0,8,67,137,44,28,3,47,ka
0,8,67,136,44,28,4,49,ka
0,8,67,136,42,28,4,49,ka
0,8,67,136,42,24,6,54,ka
0,8,67,136,44,24,6,54,ka
0,9,66,135,44,23,4,54,ka
0,9,66,136,44,23,4,54,ka
0,8,67,137,42,23,4,56,ka
0,8,67,137,42,23,4,56,ka
0,8,67,137,44,23,4,56,ka
0,8,67,137,44,23,3,56,ka
0,8,67,137,44,24,3,56,ka
0,8,67,137,44,24,3,56,ka
0,9,67,137,44,24,3,49,ka
0,9,67,137,44,23,4,47,ka
0,9,67,137,44,23,4,47,ka
0,9,67,136,44,23,4,52,ka
0,9,66,135,44,23,4,52,ka
0,11,66,135,44,23,4,52,ka
0,11,66,135,46,24,4,51,ka
0,11,66,135,46,24,4,51,ka
0,0,97,149,65,32,0,57,kha
0,0,97,149,65,32,0,57,kha
0,0,97,149,65,31,0,57,kha
0,0,97,149,65,31,0,59,kha
0,0,97,149,66,32,0,59,kha
0,0,97,150,65,32,0,59,kha
0,0,97,150,65,33,0,61,kha
0,0,96,150,65,32,0,57,kha
