idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0,13,90,122,54,30,0,51,kha
0,11,90,121,48,30,0,51,kha
0,12,90,121,48,29,0,51,kha
0,13,90,122,47,29,0,47,kha
0,12,90,122,47,29,0,47,kha
0,13,90,122,47,30,0,47,kha
0,12,89,121,47,30,0,46,kha
0,12,90,122,45,33,0,36,kha
0,11,89,122,45,33,0,37,kha
0,11,89,122,45,33,0,37,kha
0,11,89,122,45,32,0,37,kha
0,11,90,122,50,32,0,37,kha
0,9,90,122,50,33,0,37,kha
0,9,90,122,52,33,0,39,kha
0,8,90,122,52,32,0,39,kha
0,8,90,122,52,32,0,39,kha
0,8,90,122,52,32,0,41,kha
0,8,90,122,52,30,0,49,kha
0,8,90,122,52,30,0,51,kha
0,8,90,122,55,30,0,51,kha
0,8,90,122,55,30,0,51,kha
0,6,90,122,55,30,0,51,kha
0,6,90,122,55,30,0,49,kha
0,6,89,122,55,30,0,49,kha
0,6,89,122,55,30,0,47,kha
0,5,90,122,54,30,0,49,kha
0,5,89,122,54,30,0,47,kha
0,6,89,122,55,30,0,47,kha
0,6,89,122,55,32,0,46,kha
0,6,89,122,52,30,0,46,kha
0,6,89,122,50,30,0,46,kha
0,8,89,122,50,30,0,46,kha
0,8,89,122,50,30,0,46,kha
0,9,89,122,48,30,0,46,kha
0,11,89,122,48,30,0,47,kha
0,13,89,122,48,30,0,46,kha
0,15,89,122,48,30,0,46,kha
0,15,89,123,50,32,0,47,kha
0,18,90,123,50,30,0,44,kha
0,18,90,123,50,32,0,44,kha
0,19,90,122,50,32,0,46,kha
0,19,89,122,50,32,0,46,kha
0,19,89,122,52,32,0,47,kha
0,19,89,122,52,32,0,47,kha
0,19,89,122,54,32,0,47,kha
0,19,89,124,52,32,0,47,kha
0,19,89,125,54,32,0,46,kha
0,18,89,125,50,30,0,42,kha
0,18,89,125,52,30,0,44,kha
0,18,89,125,52,30,0,44,kha
0,18,89,125,52,30,0,46,kha
0,19,89,125,50,30,0,46,kha
0,19,89,125,52,32,0,46,kha
0,19,89,125,52,30,0,46,kha
0,18,89,126,52,30,0,46,kha
0,18,89,123,52,30,0,47,kha
0,18,88,124,52,33,0,49,kha
0,18,89,122,54,33,0,51,kha
0,18,89,122,54,33,0,51,kha
0,15,89,123,54,32,0,49,kha
0,15,90,123,54,33,0,47,kha
0,13,90,122,59,33,0,49,kha
0,13,90,122,57,33,0,49,kha
0,13,90,122,57,33,0,49,kha
0,13,90,122,55,33,0,51,kha
0,12,90,122,55,33,0,49,kha
0,12,91,121,55,32,0,51,kha
0,12,91,122,55,32,0,49,kha
0,12,91,122,55,32,0,49,kha
0,13,92,122,55,32,0,51,kha
0,13,91,122,55,30,0,52,kha
0,15,91,122,54,32,0,51,kha
0,13,91,122,52,32,0,52,kha
0,15,91,122,52,32,0,52,kha
0,15,91,122,52,30,0,49,kha
0,13,90,122,52,30,0,49,kha
0,15,90,122,55,30,0,49,kha
0,16,90,122,55,30,0,49,kha
0,16,90,121,55,32,0,51,kha
0,15,90,122,54,32,0,51,kha
0,15,89,121,48,32,0,47,kha
0,15,89,121,48,32,0,51,kha
0,15,89,121,48,32,0,49,kha
0,15,89,121,47,32,0,47,kha
0,15,89,122,47,32,0,46,kha
0,15,89,122,47,38,0,47,kha
0,13,89,122,45,38,0,47,kha
0,13,89,121,43,38,0,47,kha
0,12,89,122,45,41,0,47,kha
0,12,89,121,45,39,0,46,kha
0,12,89,122,50,39,0,47,kha
0,9,89,121,50,39,0,46,kha
0,9,89,121,50,39,0,49,kha
0,8,89,122,50,38,0,49,kha
0,8,89,122,52,38,0,49,kha
0,6,89,122,50,32,0,49,kha
0,6,89,121,50,32,0,41,kha
0,6,89,122,52,32,0,44,kha
0,8,89,122,52,29,0,42,kha
0,8,89,121,52,29,0,44,kha
0,8,89,121,52,30,0,44,kha
0,8,89,122,50,30,0,42,kha
0,9,89,122,50,30,0,42,kha
0,9,89,122,52,30,0,42,kha
0,9,89,123,50,30,0,44,kha
0,9,89,123,52,30,0,42,kha
0,9,89,123,50,30,0,51,kha
0,8,89,123,48,30,0,49,kha
0,6,89,123,48,30,0,51,kha
0,6,89,124,47,30,0,49,kha
0,6,89,123,48,30,0,49,kha
0,6,89,124,48,30,0,49,kha
0,6,89,123,48,30,0,49,kha
0,6,89,123,48,30,0,49,kha
0,6,89,122,50,30,0,46,kha
0,6,89,123,48,30,0,46,kha
0,6,89,122,47,30,0,47,kha
0,6,89,122,48,30,0,46,kha
0,8,89,122,50,30,0,46,kha
0,8,89,122,50,30,0,47,kha
0,8,89,122,48,30,0,47,kha
0,9,89,121,48,30,0,46,kha
0,9,89,121,48,30,0,46,kha
0,9,89,121,48,30,0,44,kha
0,11,89,121,50,30,0,47,kha
0,11,89,121,50,30,0,47,kha
0,12,89,121,52,30,0,47,kha
0,13,89,121,52,30,0,49,kha
0,15,89,121,52,30,0,47,kha
0,15,89,121,54,30,0,49,kha
0,15,89,121,54,27,0,47,kha
0,15,89,122,52,27,0,49,kha
0,15,89,121,52,27,0,49,kha
0,15,89,121,52,27,0,49,kha
0,13,89,121,52,27,0,49,kha
0,15,89,121,52,27,0,49,kha
0,19,89,121,52,27,0,49,kha
0,19,89,122,50,27,0,49,kha
0,18,90,122,55,27,0,49,kha
0,19,90,121,55,27,0,47,kha
0,18,90,122,55,29,0,47,kha
0,19,90,122,55,28,0,49,kha
0,19,90,122,55,28,0,47,kha
0,19,89,121,55,28,0,47,kha
0,18,89,122,55,28,0,46,kha
0,16,89,121,54,28,0,46,kha
0,13,89,121,54,28,0,46,kha
0,12,89,121,52,28,0,46,kha
0,12,89,122,48,28,0,47,kha
0,12,89,122,48,32,0,47,kha
0,12,89,122,48,32,0,47,kha
0,12,89,122,47,34,0,49,kha
0,12,89,122,47,33,0,47,kha
0,12,88,122,47,36,0,49,kha
0,12,87,122,47,36,0,47,kha
0,11,88,122,47,36,0,49,kha
0,9,87,121,45,36,0,49,kha
0,9,87,122,48,36,0,49,kha
0,9,86,121,48,37,0,47,kha
0,8,86,121,48,33,0,47,kha
0,8,84,121,48,33,0,47,kha
0,8,85,121,48,33,0,46,kha
0,6,85,121,52,33,0,47,kha
0,5,86,121,52,30,0,47,kha
0,5,86,121,52,30,0,49,kha
0,6,86,121,54,30,0,47,kha
0,6,87,121,54,30,0,47,kha
0,6,87,121,54,30,0,49,kha
0,6,87,122,52,29,0,51,kha
0,6,87,122,50,29,0,51,kha
0,6,89,122,50,30,0,51,kha
0,9,89,123,48,30,0,52,kha
0,9,89,123,47,29,0,51,kha
0,11,90,122,48,30,0,51,kha
0,12,90,123,48,30,0,51,kha
0,13,90,123,48,30,0,49,kha
0,13,90,122,48,30,0,49,kha
0,13,90,122,48,32,0,49,kha
0,15,90,122,50,32,0,49,kha
0,16,90,122,48,32,0,49,kha
0,16,89,122,48,32,0,49,kha
0,15,89,122,50,32,0,47,kha
0,16,89,122,50,32,0,46,kha
0,15,88,122,50,32,0,46,kha
0,15,88,121,48,30,0,47,kha
0,15,89,121,48,30,0,47,kha
0,16,89,122,48,30,0,44,kha
0,15,89,123,48,33,0,44,kha
0,16,89,122,48,33,0,42,kha
0,15,89,122,52,33,0,42,kha
0,13,89,122,50,33,0,42,kha
0,13,89,122,52,33,0,42,kha
0,13,89,122,50,33,0,46,kha
0,13,89,122,50,33,0,44,kha
0,13,89,122,50,33,0,44,kha
0,13,89,122,48,33,0,44,kha
0,12,89,122,50,33,0,47,kha
0,9,89,121,50,33,0,47,kha
0,8,89,121,48,33,0,46,kha
0,9,89,121,48,33,0,44,kha
0,9,89,121,48,33,0,44,kha
0,8,89,121,48,33,0,46,kha
0,8,89,121,50,33,0,42,kha
0,8,89,121,50,33,0,44,kha
0,6,89,121,50,32,0,44,kha
0,6,90,121,52,32,0,39,kha
0,5,90,121,52,32,0,37,kha
0,9,91,121,52,29,0,37,kha
0,11,92,121,52,29,0,39,kha
0,11,92,121,54,29,0,31,kha
0,9,93,122,54,29,0,31,kha
0,8,93,122,54,30,0,33,kha
0,9,94,122,52,30,0,33,kha
0,8,94,121,52,30,0,33,kha
0,9,94,122,52,32,0,33,kha
0,9,94,122,54,30,0,37,kha
0,9,93,122,54,30,0,39,kha
0,9,93,122,54,30,0,41,kha
0,8,93,122,54,30,0,39,kha
0,8,93,122,52,30,0,49,kha
0,8,91,121,50,30,0,47,kha
0,8,91,121,50,33,0,47,kha
0,6,91,121,52,32,0,47,kha
0,6,90,121,52,32,0,47,kha
0,6,91,121,52,32,0,47,kha
0,6,90,121,52,33,0,49,kha
0,5,90,121,52,33,0,51,kha
0,6,90,121,57,33,0,49,kha
0,6,90,121,57,34,0,51,kha
0,9,90,121,59,34,0,49,kha
0,11,92,121,59,34,0,51,kha
0,11,91,122,59,32,0,57,kha
0,12,91,122,57,33,0,57,kha
0,12,91,122,57,33,0,57,kha
0,13,91,122,57,33,0,57,kha
0,13,91,121,57,33,0,56,kha
0,15,91,122,55,33,0,54,kha
0,15,91,122,50,33,0,54,kha
0,13,91,122,52,33,0,54,kha
0,11,91,122,54,32,0,54,kha
0,12,91,122,54,30,0,56,kha
0,13,91,121,54,30,0,49,kha
0,13,92,121,54,30,0,47,kha
0,13,91,122,54,30,0,47,kha
0,13,92,122,55,30,0,49,kha
0,13,91,122,55,29,0,51,kha
0,13,91,122,55,30,0,49,kha
0,12,91,122,55,30,0,49,kha
0,13,91,122,54,29,0,51,kha
0,13,91,122,54,32,0,51,kha
0,13,90,122,52,32,0,51,kha
0,12,91,122,52,32,0,49,kha
0,11,90,122,52,32,0,42,kha
0,12,90,121,52,32,0,42,kha
0,11,90,121,52,32,0,41,kha
0,11,90,121,52,32,0,41,kha
0,11,91,121,52,32,0,41,kha
0,11,91,121,52,32,0,41,kha
0,9,91,121,52,33,0,41,kha
0,9,91,121,52,33,0,41,kha
0,9,90,121,52,30,0,41,kha
0,11,90,121,54,30,0,41,kha
0,11,90,121,54,30,0,49,kha
0,9,90,121,59,30,0,49,kha
0,11,90,121,59,30,0,49,kha
0,11,90,121,57,29,0,51,kha
0,11,90,121,57,29,0,51,kha
0,12,90,121,57,29,0,51,kha
0,13,90,121,57,29,0,49,kha
0,15,90,121,57,29,0,49,kha
0,15,90,122,57,33,0,47,kha
0,15,90,121,57,32,0,47,kha
0,15,90,121,57,32,0,49,kha
0,15,90,122,50,32,0,51,kha
38,9,10,21,20,15,19,39,ga
34,6,10,18,16,15,17,37,ga
32,4,10,14,10,14,12,36,ga
25,1,8,12,6,14,9,32,ga
20,1,8,8,5,14,6,29,ga
16,0,6,6,1,11,3,29,ga
9,0,4,3,1,10,0,26,ga
4,0,1,1,0,10,0,26,ga
0,0,0,1,0,8,0,26,ga
0,0,0,6,5,8,0,26,ga
0,0,0,17,11,8,0,26,ga
0,0,0,32,22,10,0,29,ga
0,0,0,47,33,14,0,34,ga
0,0,9,62,42,19,0,39,ga
0,0,21,77,52,25,0,45,ga
0,0,33,93,62,30,0,52,ga
0,0,45,108,74,37,0,60,ga
0,0,56,124,81,42,0,67,ga
0,0,68,138,88,47,3,73,ga
6,0,79,148,91,53,6,78,ga
18,0,90,152,91,59,11,83,ga
27,0,100,151,89,61,16,87,ga
38,0,105,151,86,61,24,88,ga
50,0,104,151,84,60,25,88,ga
64,0,103,150,83,59,27,87,ga
70,0,101,149,81,57,30,87,ga
77,0,100,147,76,56,32,85,ga
82,0,100,146,76,55,33,83,ga
82,0,99,144,74,55,33,83,ga
86,0,98,143,74,51,33,83,ga
86,0,98,143,74,50,35,83,ga
86,0,98,142,73,50,35,82,ga
84,0,98,141,73,51,33,80,ga
84,0,97,140,73,48,35,82,ga
82,0,97,139,71,48,35,82,ga
80,0,96,138,69,47,36,80,ga
80,0,96,138,69,47,36,78,ga
80,0,96,138,69,47,35,78,ga
77,0,95,138,69,47,36,78,ga
77,0,94,137,67,50,36,78,ga
77,0,94,137,62,50,38,78,ga
77,0,94,137,62,50,38,78,ga
80,0,93,136,61,48,38,78,ga
77,0,93,137,59,51,38,77,ga
77,0,92,136,59,50,38,78,ga
77,0,92,136,59,50,36,77,ga
77,0,92,136,59,50,36,78,ga
80,0,92,134,61,48,36,80,ga
80,0,92,135,61,44,36,80,ga
80,0,91,134,52,44,36,80,ga
80,0,91,134,57,44,36,80,ga
77,0,91,134,57,44,36,75,ga
73,0,90,133,59,42,35,75,ga
73,0,90,133,59,42,33,75,ga
73,0,90,133,59,42,33,75,ga
73,0,90,133,61,41,33,75,ga
73,0,90,133,61,41,32,75,ga
73,0,90,132,57,41,32,75,ga
70,0,89,132,57,43,32,75,ga
68,0,90,131,67,43,33,75,ga
68,0,90,131,66,39,32,75,ga
66,0,90,131,62,39,30,80,ga
68,0,90,131,62,42,30,80,ga
70,0,90,130,62,41,32,80,ga
70,0,90,129,64,42,32,80,ga
68,0,90,129,64,43,32,80,ga
66,0,91,129,61,44,32,80,ga
66,0,91,129,62,44,30,78,ga
66,0,91,129,61,44,30,80,ga
68,0,91,129,59,43,28,80,ga
68,0,91,129,57,47,30,80,ga
68,0,91,129,61,46,32,78,ga
68,0,90,129,59,44,28,78,ga
66,0,91,129,59,44,28,78,ga
68,0,90,129,59,43,28,77,ga
66,0,90,129,59,43,28,77,ga
66,0,90,128,61,42,28,78,ga
64,0,89,128,61,42,30,77,ga
68,0,89,128,62,42,28,77,ga
66,0,89,128,62,43,28,77,ga
68,0,89,127,64,43,28,77,ga
66,0,89,127,64,42,28,77,ga
64,0,89,127,64,43,30,77,ga
66,0,88,128,66,43,28,75,ga
64,0,88,128,64,43,27,77,ga
64,0,88,128,62,42,27,77,ga
66,0,88,128,62,42,27,77,ga
66,0,87,128,62,42,25,77,ga
66,0,87,128,62,42,27,75,ga
66,0,87,127,61,42,27,75,ga
61,0,88,127,61,42,27,75,ga
61,0,88,127,61,42,25,75,ga
64,0,88,127,61,42,27,77,ga
64,0,89,126,61,41,27,77,ga
64,0,89,127,61,41,28,77,ga
66,0,88,126,61,41,28,77,ga
66,0,88,126,61,42,32,77,ga
66,0,89,126,61,42,32,80,ga
66,0,89,126,59,42,35,78,ga
68,0,88,127,59,42,33,78,ga
70,0,87,127,59,42,35,78,ga
70,0,87,127,59,42,36,78,ga
70,0,87,127,57,42,36,78,ga
70,0,87,126,59,42,35,77,ga
68,0,87,128,59,42,35,77,ga
68,0,87,128,61,43,35,77,ga
66,0,87,128,61,42,33,75,ga
68,0,87,128,61,42,33,75,ga
68,0,88,128,62,43,30,77,ga
70,0,88,128,62,43,28,75,ga
68,0,87,127,62,41,27,75,ga
70,0,87,127,61,41,27,72,ga
70,0,87,127,62,41,27,72,ga
75,0,87,127,62,41,28,72,ga
75,0,86,124,61,41,27,73,ga
80,0,86,125,59,41,25,73,ga
82,0,85,125,59,41,27,73,ga
84,0,85,125,57,41,24,73,ga
82,0,85,125,56,41,24,72,ga
82,0,85,125,57,39,24,72,ga
82,0,85,125,57,41,25,73,ga
84,0,85,125,57,41,25,73,ga
84,0,84,125,57,41,24,73,ga
86,0,84,125,57,41,24,73,ga
86,0,84,125,57,41,24,73,ga
86,0,85,125,59,41,25,73,ga
86,0,85,125,59,41,24,73,ga
84,0,85,124,59,41,25,73,ga
82,0,85,124,61,39,25,73,ga
82,0,85,123,59,39,27,75,ga
84,0,85,123,57,38,25,75,ga
84,0,85,123,57,38,25,77,ga
84,0,85,124,57,38,25,75,ga
82,0,85,124,56,38,25,73,ga
84,0,85,124,56,38,25,75,ga
82,0,84,124,56,39,24,75,ga
82,0,84,124,56,39,24,73,ga
84,0,84,124,56,39,25,73,ga
86,0,84,124,56,41,25,73,ga
84,0,83,124,56,41,25,73,ga
82,0,83,124,56,41,25,72,ga
82,0,83,124,56,41,25,73,ga
82,0,83,124,56,41,25,72,ga
82,0,83,124,57,41,25,73,ga
80,0,83,123,57,41,27,73,ga
82,0,83,123,57,41,27,72,ga
84,0,83,123,57,41,27,77,ga
80,0,83,123,57,41,25,77,ga
80,0,83,126,57,41,25,77,ga
80,0,83,126,57,39,25,77,ga
82,0,83,125,59,41,25,78,ga
82,0,83,125,61,41,25,78,ga
80,0,84,125,61,41,25,80,ga
82,0,84,125,61,41,25,80,ga
82,0,83,126,61,41,28,80,ga
80,0,83,126,61,42,27,80,ga
80,0,84,126,62,42,28,77,ga
80,0,84,127,64,42,30,75,ga
80,0,84,124,62,42,30,73,ga
73,0,84,124,64,42,30,75,ga
70,0,84,124,62,42,30,75,ga
73,0,83,124,62,43,30,73,ga
73,0,83,124,61,42,28,73,ga
70,0,83,125,61,42,28,73,ga
70,0,84,125,61,42,27,73,ga
70,0,84,125,61,42,25,75,ga
70,0,83,124,61,42,25,75,ga
70,0,82,124,56,41,25,75,ga
68,0,82,124,56,38,24,73,ga
75,0,83,124,54,38,24,73,ga
75,0,82,124,56,38,24,73,ga
80,0,83,124,54,38,24,75,ga
77,0,83,124,56,38,24,75,ga
80,0,82,124,56,38,24,75,ga
80,0,82,124,54,37,22,73,ga
80,0,82,124,54,37,24,72,ga
80,0,82,124,52,37,22,70,ga
80,0,84,123,56,37,22,72,ga
80,0,83,123,56,39,22,72,ga
80,0,83,124,56,39,22,72,ga
80,0,83,124,56,39,22,70,ga
75,0,83,124,56,38,22,70,ga
77,0,83,124,54,38,24,68,ga
77,0,83,125,54,41,24,70,ga
77,0,83,124,54,41,25,70,ga
77,0,83,124,59,41,24,70,ga
75,0,83,124,59,39,25,72,ga
75,0,83,124,57,39,25,70,ga
75,0,83,125,57,38,25,73,ga
70,0,83,125,57,38,25,73,ga
70,0,83,125,59,38,25,73,ga
68,0,83,124,59,38,24,72,ga
68,0,83,124,59,38,22,72,ga
68,0,83,125,59,37,22,72,ga
68,0,83,125,59,37,19,72,ga
66,0,83,125,54,38,20,72,ga
68,0,84,124,54,38,20,72,ga
68,0,83,124,56,38,22,72,ga
68,0,83,124,57,41,20,72,ga
70,0,83,124,57,41,22,72,ga
73,0,82,124,57,41,22,72,ga
75,0,82,125,57,41,19,72,ga
75,0,82,125,59,41,19,72,ga
75,0,81,124,59,42,19,73,ga
75,0,81,124,61,42,20,72,ga
77,0,81,124,61,41,20,72,ga
75,0,81,124,57,41,20,72,ga
77,0,81,125,56,41,20,72,ga
77,0,82,125,56,38,20,70,ga
77,0,83,124,54,37,20,70,ga
77,0,83,124,54,37,20,70,ga
77,0,83,124,54,37,27,72,ga
77,0,83,124,54,35,25,72,ga
77,0,83,124,56,35,27,72,ga
75,0,83,125,56,35,25,72,ga
73,0,83,125,56,37,25,72,ga
75,0,83,124,59,37,25,72,ga
75,0,83,124,61,37,25,73,ga
75,0,82,124,61,37,25,73,ga
75,0,82,125,61,39,25,73,ga
75,0,81,125,61,39,25,73,ga
75,0,81,125,59,39,24,72,ga
77,0,81,125,59,41,27,72,ga
77,0,82,125,59,41,27,70,ga
77,0,82,125,59,41,27,70,ga
77,0,82,125,59,41,27,70,ga
77,0,82,125,59,42,27,70,ga
80,0,83,124,59,42,25,68,ga
77,0,84,124,57,42,25,67,ga
77,0,84,124,57,42,25,67,ga
77,0,84,124,57,42,27,70,ga
75,0,83,124,59,41,25,68,ga
73,0,83,123,59,41,25,68,ga
73,0,83,123,57,41,24,70,ga
73,0,83,122,56,39,24,70,ga
80,0,83,123,56,39,24,70,ga
80,0,83,123,56,38,24,70,ga
77,0,81,123,56,37,25,72,ga
77,0,81,123,56,37,25,73,ga
82,0,81,123,57,37,24,73,ga
80,0,81,123,57,34,24,72,ga
80,0,81,123,57,34,25,72,ga
80,0,81,123,57,34,24,73,ga
80,0,82,123,59,34,27,73,ga
80,0,83,123,57,34,27,72,ga
73,0,82,123,57,34,27,72,ga
77,0,82,124,56,34,25,72,ga
75,0,83,123,57,34,24,70,ga
75,0,83,123,57,34,27,70,ga
73,0,83,124,57,34,28,70,ga
75,0,82,124,57,38,27,70,ga
75,0,82,124,56,37,27,72,ga
75,0,82,124,56,37,27,73,ga
75,0,81,124,54,37,24,73,ga
75,0,81,124,57,38,24,75,ga
75,0,81,125,57,39,25,75,ga
70,0,81,124,59,39,24,77,ga
70,0,81,123,57,39,24,77,ga
70,0,81,123,57,39,19,78,ga
70,0,81,123,52,39,17,78,ga
70,0,82,123,50,39,17,77,ga
73,0,81,122,52,39,17,75,ga
73,0,81,123,52,39,17,75,ga
66,0,81,122,56,39,16,72,ga
68,0,81,122,56,38,17,72,ga
68,0,81,121,52,37,16,72,ga
68,0,81,121,50,38,16,72,ga
70,0,81,123,50,38,17,72,ga
70,0,81,123,50,38,17,70,ga
70,0,81,123,56,38,19,70,ga
68,0,81,123,56,39,22,72,ga
66,0,81,123,54,39,22,72,ga
66,0,81,122,54,39,20,70,ga
70,0,81,122,50,41,20,72,ga
68,0,81,122,49,41,20,72,ga
66,0,81,122,50,41,22,72,ga
66,0,81,122,50,39,24,72,ga
66,0,81,123,54,39,20,72,ga
64,0,81,123,54,39,24,72,ga
64,0,81,123,54,41,24,72,ga
66,0,81,122,54,39,20,67,ga
68,0,80,122,50,41,20,65,ga
66,0,81,122,50,39,20,65,ga
68,0,81,122,52,39,20,64,ga
66,0,81,122,52,39,19,64,ga
66,0,81,123,52,38,19,65,ga
68,0,81,122,52,39,19,64,ga
68,0,81,123,50,38,19,64,ga
70,0,81,123,50,39,20,65,ga
73,0,81,122,52,38,20,65,ga
68,0,81,123,52,38,19,64,ga
68,0,81,122,54,37,17,70,ga
66,0,81,122,54,38,17,70,ga
66,0,80,122,52,38,16,72,ga
68,0,80,122,52,37,17,70,ga
68,0,80,122,52,38,17,68,ga
66,0,80,122,52,38,19,70,ga
66,0,80,122,54,35,19,70,ga
64,0,80,122,52,35,17,65,ga
64,0,81,121,52,35,17,64,ga
68,0,81,121,52,35,19,68,ga
66,0,81,121,52,35,22,62,ga
68,0,81,122,52,35,22,62,ga
68,0,81,121,54,35,24,60,ga
66,0,81,122,54,35,22,62,ga
66,0,82,123,54,35,24,62,ga
59,0,82,123,54,34,24,60,ga
59,0,82,123,52,37,24,60,ga
61,0,82,123,56,38,24,64,ga
54,0,81,123,56,37,24,64,ga
54,0,81,123,54,37,22,65,ga
52,0,81,123,54,37,20,65,ga
54,0,81,123,54,37,20,65,ga
57,0,81,123,54,37,20,67,ga
59,0,81,120,54,37,20,65,ga
59,0,81,120,54,38,17,67,ga
66,0,81,120,54,41,19,67,ga
64,0,81,120,54,41,17,67,ga
64,0,81,120,52,39,17,67,ga
68,0,81,121,52,41,17,68,ga
68,0,81,120,52,41,19,70,ga
70,0,81,120,52,41,20,68,ga
70,0,81,119,52,41,20,68,ga
68,0,81,120,52,41,20,70,ga
70,0,81,122,54,41,20,72,ga
70,0,80,122,54,41,22,70,ga
73,0,80,123,54,38,20,70,ga
77,0,80,123,56,38,22,70,ga
75,0,79,123,56,38,20,68,ga
73,0,79,123,54,37,20,68,ga
73,0,79,123,54,38,22,68,ga
73,0,80,123,56,38,22,70,ga
73,0,80,123,56,38,22,70,ga
70,0,80,122,56,38,22,70,ga
70,0,80,122,54,38,22,70,ga
68,0,80,122,56,38,22,70,ga
68,0,80,122,54,38,22,70,ga
68,0,80,122,54,38,20,72,ga
68,0,80,122,52,38,22,72,ga
70,0,80,122,56,38,19,72,ga
70,0,80,122,56,38,19,68,ga
68,0,80,122,54,38,19,68,ga
68,0,79,122,56,38,19,68,ga
70,0,80,123,56,39,19,67,ga
70,0,79,122,56,38,19,67,ga
70,0,79,123,56,39,19,70,ga
75,0,80,123,56,39,19,70,ga
75,0,80,122,57,41,20,70,ga
75,0,81,122,56,41,20,70,ga
75,0,80,122,56,41,22,70,ga
75,0,80,122,56,41,22,72,ga
77,0,80,122,56,41,24,72,ga
77,0,80,121,56,41,24,72,ga
77,0,79,121,54,39,22,72,ga
75,0,80,121,54,39,22,72,ga
77,0,79,121,54,38,20,70,ga
73,0,79,121,54,38,22,68,ga
70,0,79,121,57,37,20,68,ga
73,0,79,121,57,37,19,68,ga
70,0,79,121,59,37,19,68,ga
68,0,79,121,57,35,19,68,ga
70,0,80,121,57,35,19,67,ga
68,0,80,121,59,35,19,65,ga
70,0,80,122,59,37,20,65,ga
73,0,80,121,59,35,19,65,ga
70,0,80,121,59,35,20,65,ga
70,0,80,122,59,35,19,65,ga
73,0,80,121,54,35,20,64,ga
73,0,80,121,54,35,20,64,ga
73,0,79,121,54,35,19,62,ga
75,0,79,121,61,35,19,60,ga
73,0,79,121,61,35,19,62,ga
75,0,79,121,61,35,17,65,ga
73,0,79,121,59,37,17,65,ga
73,0,79,121,61,38,19,67,ga
70,0,79,121,59,38,19,68,ga
70,0,79,121,57,39,19,68,ga
70,0,80,121,57,39,19,68,ga
70,0,79,121,57,39,19,70,ga
73,0,79,121,61,39,20,68,ga
73,0,79,121,54,41,22,68,ga
75,0,80,121,54,41,22,68,ga
75,0,80,121,54,39,28,67,ga
75,0,80,121,56,38,28,65,ga
73,0,80,122,54,38,28,67,ga
75,0,80,122,54,38,27,65,ga
75,0,79,121,56,38,27,65,ga
75,0,79,121,54,38,25,64,ga
73,0,79,121,54,38,24,64,ga
70,0,80,121,50,38,24,67,ga
68,0,80,120,50,37,24,67,ga
70,0,79,120,56,37,24,67,ga
68,0,79,120,56,37,16,68,ga
68,0,79,120,56,37,16,68,ga
66,0,79,120,56,37,16,62,ga
66,0,79,120,57,37,16,64,ga
66,0,79,120,57,37,16,62,ga
64,0,79,118,57,37,17,64,ga
68,0,79,118,57,37,17,64,ga
66,0,79,119,59,37,16,65,ga
68,0,79,119,59,37,17,65,ga
66,0,79,120,52,37,17,65,ga
68,0,79,120,52,37,19,65,ga
68,0,79,120,54,37,19,67,ga
70,0,79,122,54,37,19,70,ga
70,0,78,121,54,37,20,70,ga
70,0,78,121,54,37,19,70,ga
59,0,78,123,54,37,19,68,ga
59,0,78,124,56,37,20,70,ga
59,0,78,123,56,37,22,68,ga
59,0,79,123,56,37,20,68,ga
59,0,78,123,56,37,20,68,ga
57,0,78,123,57,37,20,68,ga
59,0,79,123,54,37,20,73,ga
57,0,78,121,52,37,20,73,ga
57,0,79,121,52,37,20,73,ga
57,0,78,121,52,37,19,73,ga
66,0,79,122,52,37,20,73,ga
64,0,78,122,50,37,17,73,ga
66,0,78,122,52,37,17,73,ga
66,0,78,121,52,37,17,73,ga
66,0,78,121,50,37,19,72,ga
68,0,78,121,50,37,19,70,ga
68,0,78,121,50,37,16,64,ga
68,0,78,121,54,37,16,62,ga
66,0,78,121,52,37,14,62,ga
68,0,78,121,54,38,14,64,ga
68,0,77,121,54,38,14,64,ga
75,0,79,121,54,38,16,64,ga
75,0,79,121,54,38,16,64,ga
75,0,79,121,54,37,16,65,ga
77,0,79,122,54,37,14,67,ga
77,0,79,121,54,37,11,67,ga
75,0,80,121,52,37,14,67,ga
80,0,80,121,50,37,14,67,ga
80,0,81,121,52,37,14,67,ga
75,0,81,121,50,35,16,67,ga
75,0,81,121,50,35,14,67,ga
73,0,79,121,50,37,14,67,ga
70,0,79,120,50,37,14,67,ga
70,0,79,121,54,37,14,65,ga
68,0,79,120,54,37,14,64,ga
68,0,80,120,54,37,17,64,ga
68,0,79,121,54,37,17,62,ga
66,0,79,121,54,37,17,64,ga
68,0,79,121,54,37,17,65,ga
68,0,80,121,54,37,19,64,ga
70,0,80,120,54,37,19,64,ga
70,0,80,121,54,37,17,64,ga
77,0,80,121,56,37,19,65,ga
77,0,80,121,52,37,17,65,ga
77,0,79,121,52,37,17,65,ga
75,0,80,122,54,37,17,67,ga
75,0,79,120,54,37,16,67,ga
75,0,79,120,56,37,19,72,ga
73,0,79,120,57,37,19,72,ga
75,0,78,120,57,37,17,72,ga
73,0,78,119,57,35,19,68,ga
73,0,78,119,57,35,20,67,ga
64,0,78,119,56,35,22,67,ga
