idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
59.0,10.0,139.0,92.0,68.0,16.0,0.0,0.0,-0.92,0.31,0.06,-5.0,0.0,-3.0,nga
62.0,10.0,139.0,92.0,68.0,16.0,0.0,0.0,-0.92,0.31,0.07,-6.0,-2.0,-4.0,nga
64.0,8.0,139.0,92.0,60.0,16.0,0.0,0.0,-0.92,0.31,0.08,-7.0,-3.0,-4.0,nga
74.0,10.0,139.0,92.0,60.0,16.0,0.0,0.0,-0.92,0.31,0.08,-7.0,-4.0,-4.0,nga
72.0,8.0,139.0,92.0,60.0,16.0,0.0,0.0,-0.92,0.31,0.08,-7.0,-6.0,-5.0,nga
72.0,10.0,139.0,92.0,61.0,17.0,0.0,0.0,-0.92,0.31,0.09,-7.0,-8.0,-5.0,nga
74.0,10.0,139.0,94.0,61.0,17.0,0.0,0.0,-0.92,0.3,0.1,-6.0,-8.0,-5.0,nga
94.0,10.0,139.0,94.0,63.0,17.0,0.0,0.0,-0.92,0.3,0.11,-6.0,-9.0,-4.0,nga
102.0,10.0,138.0,94.0,65.0,19.0,0.0,0.0,-0.91,0.29,0.12,-4.0,-8.0,-3.0,nga
102.0,10.0,138.0,94.0,65.0,19.0,0.0,0.0,-0.91,0.29,0.13,-3.0,-7.0,-2.0,nga
104.0,10.0,138.0,94.0,65.0,20.0,0.0,0.0,-0.91,0.29,0.14,-2.0,-7.0,-2.0,nga
102.0,11.0,138.0,94.0,65.0,20.0,0.0,0.0,-0.91,0.29,0.15,-1.0,-7.0,-1.0,nga
99.0,13.0,139.0,94.0,67.0,20.0,0.0,0.0,-0.91,0.3,0.15,0.0,-7.0,-1.0,nga
94.0,13.0,138.0,95.0,67.0,19.0,0.0,0.0,-0.91,0.29,0.15,-1.0,-6.0,0.0,nga
94.0,11.0,139.0,95.0,67.0,19.0,0.0,0.0,-0.91,0.29,0.16,0.0,-5.0,0.0,nga
92.0,13.0,138.0,96.0,67.0,19.0,0.0,0.0,-0.91,0.29,0.16,-2.0,-4.0,0.0,nga
94.0,13.0,138.0,95.0,67.0,19.0,0.0,0.0,-0.91,0.29,0.17,-2.0,-3.0,0.0,nga
72.0,8.0,138.0,95.0,67.0,20.0,0.0,0.0,-0.91,0.3,0.17,-1.0,-1.0,1.0,nga
62.0,10.0,138.0,94.0,65.0,20.0,0.0,0.0,-0.91,0.29,0.17,0.0,0.0,2.0,nga
62.0,8.0,139.0,94.0,63.0,20.0,0.0,0.0,-0.91,0.3,0.17,0.0,2.0,2.0,nga
62.0,8.0,139.0,94.0,61.0,19.0,0.0,0.0,-0.91,0.3,0.17,0.0,3.0,3.0,nga
62.0,7.0,139.0,94.0,61.0,19.0,0.0,0.0,-0.91,0.3,0.16,-2.0,4.0,2.0,nga
67.0,7.0,139.0,94.0,60.0,20.0,0.0,0.0,-0.91,0.3,0.16,-3.0,3.0,1.0,nga
72.0,5.0,138.0,94.0,60.0,20.0,0.0,0.0,-0.91,0.3,0.16,-2.0,3.0,0.0,nga
72.0,5.0,138.0,94.0,60.0,21.0,0.0,0.0,-0.91,0.3,0.16,-2.0,3.0,0.0,nga
74.0,4.0,139.0,94.0,56.0,20.0,0.0,0.0,-0.91,0.3,0.16,-2.0,2.0,-1.0,nga
59.0,5.0,139.0,94.0,56.0,17.0,0.0,0.0,-0.91,0.3,0.16,-2.0,1.0,-1.0,nga
59.0,8.0,141.0,95.0,58.0,17.0,0.0,0.0,-0.91,0.3,0.16,-2.0,1.0,-2.0,nga
62.0,8.0,141.0,95.0,60.0,15.0,0.0,0.0,-0.91,0.3,0.16,-3.0,1.0,-3.0,nga
62.0,10.0,141.0,94.0,58.0,15.0,0.0,0.0,-0.91,0.3,0.17,-2.0,2.0,-2.0,nga
59.0,10.0,140.0,94.0,58.0,15.0,0.0,0.0,-0.91,0.3,0.17,-2.0,5.0,0.0,nga
62.0,10.0,142.0,94.0,58.0,16.0,0.0,0.0,-0.91,0.3,0.17,0.0,6.0,1.0,nga
54.0,11.0,143.0,94.0,54.0,16.0,0.0,0.0,-0.91,0.3,0.16,0.0,9.0,3.0,nga
52.0,13.0,143.0,94.0,58.0,15.0,0.0,0.0,-0.91,0.3,0.16,0.0,9.0,3.0,nga
54.0,13.0,143.0,94.0,58.0,16.0,0.0,0.0,-0.91,0.31,0.16,0.0,9.0,4.0,nga
52.0,13.0,143.0,93.0,60.0,16.0,0.0,0.0,-0.91,0.31,0.16,0.0,11.0,4.0,nga
64.0,13.0,143.0,93.0,60.0,19.0,0.0,0.0,-0.91,0.31,0.15,0.0,11.0,4.0,nga
64.0,13.0,141.0,92.0,56.0,19.0,0.0,0.0,-0.91,0.32,0.14,0.0,11.0,4.0,nga
67.0,14.0,141.0,92.0,56.0,21.0,0.0,0.0,-0.91,0.32,0.14,0.0,10.0,4.0,nga
64.0,14.0,138.0,92.0,54.0,21.0,0.0,0.0,-0.91,0.33,0.13,-1.0,8.0,2.0,nga
67.0,13.0,139.0,92.0,56.0,21.0,0.0,0.0,-0.91,0.33,0.12,-2.0,5.0,1.0,nga
64.0,11.0,136.0,92.0,58.0,19.0,0.0,0.0,-0.91,0.33,0.13,-2.0,3.0,-1.0,nga
69.0,11.0,136.0,92.0,61.0,19.0,0.0,0.0,-0.91,0.33,0.13,-2.0,0.0,-3.0,nga
74.0,8.0,136.0,92.0,60.0,20.0,0.0,0.0,-0.91,0.32,0.14,-2.0,1.0,-2.0,nga
72.0,10.0,136.0,92.0,60.0,20.0,0.0,0.0,-0.91,0.33,0.14,0.0,1.0,-2.0,nga
74.0,10.0,137.0,92.0,60.0,20.0,0.0,0.0,-0.91,0.33,0.13,-1.0,1.0,-1.0,nga
67.0,13.0,136.0,92.0,60.0,21.0,0.0,0.0,-0.91,0.33,0.14,0.0,1.0,-1.0,nga
64.0,14.0,136.0,93.0,61.0,21.0,0.0,0.0,-0.9,0.33,0.14,-1.0,1.0,-2.0,nga
62.0,14.0,136.0,93.0,63.0,20.0,0.0,0.0,-0.91,0.33,0.14,-1.0,1.0,-2.0,nga
62.0,14.0,139.0,92.0,70.0,21.0,0.0,0.0,-0.91,0.32,0.14,-1.0,1.0,-2.0,nga
62.0,16.0,137.0,92.0,67.0,21.0,0.0,0.0,-0.91,0.32,0.15,-2.0,1.0,-2.0,nga
64.0,16.0,138.0,92.0,67.0,21.0,0.0,0.0,-0.91,0.32,0.15,-2.0,1.0,-2.0,nga
82.0,16.0,138.0,92.0,65.0,21.0,0.0,0.0,-0.91,0.32,0.15,-1.0,1.0,-2.0,nga
79.0,16.0,138.0,92.0,67.0,21.0,0.0,0.0,-0.91,0.32,0.15,-2.0,1.0,-2.0,nga
94.0,16.0,138.0,92.0,65.0,20.0,0.0,0.0,-0.91,0.32,0.15,-3.0,1.0,-2.0,nga
94.0,16.0,137.0,91.0,65.0,20.0,0.0,0.0,-0.91,0.32,0.15,-3.0,0.0,-2.0,nga
102.0,13.0,138.0,91.0,65.0,19.0,0.0,0.0,-0.91,0.31,0.15,-3.0,0.0,-2.0,nga
102.0,10.0,138.0,91.0,65.0,19.0,0.0,0.0,-0.91,0.31,0.16,-3.0,1.0,-2.0,nga
109.0,10.0,138.0,91.0,61.0,19.0,0.0,0.0,-0.91,0.31,0.16,-3.0,1.0,-2.0,nga
104.0,8.0,138.0,91.0,61.0,17.0,0.0,0.0,-0.91,0.31,0.16,-3.0,1.0,-2.0,nga
122.0,10.0,140.0,91.0,58.0,17.0,0.0,0.0,-0.91,0.31,0.16,-3.0,2.0,0.0,nga
122.0,10.0,139.0,91.0,58.0,17.0,0.0,0.0,-0.91,0.31,0.15,-3.0,2.0,0.0,nga
99.0,8.0,139.0,91.0,58.0,17.0,0.0,0.0,-0.91,0.31,0.16,-2.0,2.0,0.0,nga
102.0,10.0,139.0,91.0,58.0,17.0,0.0,0.0,-0.91,0.31,0.15,-2.0,2.0,0.0,nga
87.0,10.0,139.0,91.0,58.0,19.0,0.0,0.0,-0.91,0.31,0.15,-2.0,2.0,0.0,nga
89.0,10.0,139.0,92.0,56.0,19.0,0.0,0.0,-0.91,0.31,0.15,-2.0,2.0,0.0,nga
89.0,10.0,139.0,92.0,58.0,19.0,0.0,0.0,-0.91,0.31,0.15,-2.0,2.0,0.0,nga
94.0,10.0,139.0,92.0,58.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
82.0,10.0,139.0,92.0,63.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
87.0,11.0,139.0,92.0,61.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
72.0,10.0,139.0,92.0,63.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
67.0,10.0,139.0,91.0,63.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
79.0,11.0,139.0,92.0,61.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,3.0,0.0,nga
77.0,11.0,139.0,92.0,54.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
72.0,11.0,139.0,92.0,54.0,19.0,0.0,0.0,-0.91,0.32,0.15,-2.0,2.0,0.0,nga
69.0,13.0,137.0,92.0,54.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
69.0,11.0,138.0,92.0,54.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
